Fields,BoundingBox,X,Y,id,left,top,right,bottom
863,"[-93.1732430909972,44.9927139378884;-93.1731650909972,44.9927209378884]","[-93.1732430909972,-93.1731650909972,-93.1731650909972,-93.1732430909972,-93.1732430909972,NaN]","[44.9927209378884,44.9927209378884,44.9927139378884,44.9927139378884,44.9927209378884,NaN]",1067,-93.17327794,44.99274336,-93.17319994,44.99273636
864,"[-93.1732435452505,44.9927071650151;-93.1731655452505,44.9927141650151]","[-93.1732435452505,-93.1731655452505,-93.1731655452505,-93.1732435452505,-93.1732435452505,NaN]","[44.9927141650151,44.9927141650151,44.9927071650151,44.9927071650151,44.9927141650151,NaN]",1068,-93.17327794,44.99273636,-93.17319994,44.99272936
865,"[-93.1731675893908,44.9930327581147;-93.1730895893908,44.9930397581147]","[-93.1731675893908,-93.1730895893908,-93.1730895893908,-93.1731675893908,-93.1731675893908,NaN]","[44.9930397581147,44.9930397581147,44.9930327581147,44.9930327581147,44.9930397581147,NaN]",1081,-93.17319994,44.99306536,-93.17312194,44.99305836
866,"[-93.1731670215741,44.9930260988047;-93.1730890215740,44.9930330988047]","[-93.1731670215741,-93.1730890215740,-93.1730890215740,-93.1731670215741,-93.1731670215741,NaN]","[44.9930330988047,44.9930330988047,44.9930260988047,44.9930260988047,44.9930330988047,NaN]",1082,-93.17319994,44.99305836,-93.17312194,44.99305136
867,"[-93.1731650909972,44.9930189852414;-93.1730870909972,44.9930259852414]","[-93.1731650909972,-93.1730870909972,-93.1730870909972,-93.1731650909972,-93.1731650909972,NaN]","[44.9930259852414,44.9930259852414,44.9930189852414,44.9930189852414,44.9930259852414,NaN]",1083,-93.17319994,44.99305136,-93.17312194,44.99304436
868,"[-93.1731635011103,44.9930118716780;-93.1730855011103,44.9930188716780]","[-93.1731635011103,-93.1730855011103,-93.1730855011103,-93.1731635011103,-93.1731635011103,NaN]","[44.9930188716780,44.9930188716780,44.9930118716780,44.9930118716780,44.9930188716780,NaN]",1084,-93.17319994,44.99304436,-93.17312194,44.99303736
869,"[-93.1731652045605,44.9930048716780;-93.1730872045605,44.9930118716780]","[-93.1731652045605,-93.1730872045605,-93.1730872045605,-93.1731652045605,-93.1731652045605,NaN]","[44.9930118716780,44.9930118716780,44.9930048716780,44.9930048716780,44.9930118716780,NaN]",1085,-93.17319994,44.99303736,-93.17312194,44.99303036
870,"[-93.1731659995039,44.9929979852414;-93.1730879995039,44.9930049852414]","[-93.1731659995039,-93.1730879995039,-93.1730879995039,-93.1731659995039,-93.1731659995039,NaN]","[44.9930049852414,44.9930049852414,44.9929979852414,44.9929979852414,44.9930049852414,NaN]",1086,-93.17319994,44.99303036,-93.17312194,44.99302336
871,"[-93.1731636146737,44.9929914394948;-93.1730856146737,44.9929984394948]","[-93.1731636146737,-93.1730856146737,-93.1730856146737,-93.1731636146737,-93.1731636146737,NaN]","[44.9929984394948,44.9929984394948,44.9929914394948,44.9929914394948,44.9929984394948,NaN]",1087,-93.17319994,44.99302336,-93.17312194,44.99301636
872,"[-93.1731616840968,44.9929845530581;-93.1730836840968,44.9929915530581]","[-93.1731616840968,-93.1730836840968,-93.1730836840968,-93.1731616840968,-93.1731616840968,NaN]","[44.9929915530581,44.9929915530581,44.9929845530581,44.9929845530581,44.9929915530581,NaN]",1088,-93.17319994,44.99301636,-93.17312194,44.99300936
873,"[-93.1731621383502,44.9929773259314;-93.1730841383502,44.9929843259314]","[-93.1731621383502,-93.1730841383502,-93.1730841383502,-93.1731621383502,-93.1731621383502,NaN]","[44.9929843259314,44.9929843259314,44.9929773259314,44.9929773259314,44.9929843259314,NaN]",1089,-93.17319994,44.99300936,-93.17312194,44.99300236
874,"[-93.1731655452505,44.9929703259314;-93.1730875452505,44.9929773259314]","[-93.1731655452505,-93.1730875452505,-93.1730875452505,-93.1731655452505,-93.1731655452505,NaN]","[44.9929773259314,44.9929773259314,44.9929703259314,44.9929703259314,44.9929773259314,NaN]",1090,-93.17319994,44.99300236,-93.17312194,44.99299536
875,"[-93.1731611162801,44.9929632123681;-93.1730831162801,44.9929702123681]","[-93.1731611162801,-93.1730831162801,-93.1730831162801,-93.1731611162801,-93.1731611162801,NaN]","[44.9929702123681,44.9929702123681,44.9929632123681,44.9929632123681,44.9929702123681,NaN]",1091,-93.17319994,44.99299536,-93.17312194,44.99298836
876,"[-93.1731632739836,44.9929560988047;-93.1730852739836,44.9929630988047]","[-93.1731632739836,-93.1730852739836,-93.1730852739836,-93.1731632739836,-93.1731632739836,NaN]","[44.9929630988047,44.9929630988047,44.9929560988047,44.9929560988047,44.9929630988047,NaN]",1092,-93.17319994,44.99298836,-93.17312194,44.99298136
877,"[-93.1731661130673,44.9929493259314;-93.1730881130673,44.9929563259314]","[-93.1731661130673,-93.1730881130673,-93.1730881130673,-93.1731661130673,-93.1731661130673,NaN]","[44.9929563259314,44.9929563259314,44.9929493259314,44.9929493259314,44.9929563259314,NaN]",1093,-93.17319994,44.99298136,-93.17312194,44.99297436
878,"[-93.1731669080107,44.9929424394948;-93.1730889080107,44.9929494394948]","[-93.1731669080107,-93.1730889080107,-93.1730889080107,-93.1731669080107,-93.1731669080107,NaN]","[44.9929494394948,44.9929494394948,44.9929424394948,44.9929424394948,44.9929494394948,NaN]",1094,-93.17319994,44.99297436,-93.17312194,44.99296736
879,"[-93.1731641824904,44.9929354394948;-93.1730861824904,44.9929424394948]","[-93.1731641824904,-93.1730861824904,-93.1730861824904,-93.1731641824904,-93.1731641824904,NaN]","[44.9929424394948,44.9929424394948,44.9929354394948,44.9929354394948,44.9929424394948,NaN]",1095,-93.17319994,44.99296736,-93.17312194,44.99296036
880,"[-93.1731630468569,44.9929285530581;-93.1730850468569,44.9929355530581]","[-93.1731630468569,-93.1730850468569,-93.1730850468569,-93.1731630468569,-93.1731630468569,NaN]","[44.9929355530581,44.9929355530581,44.9929285530581,44.9929285530581,44.9929355530581,NaN]",1096,-93.17319994,44.99296036,-93.17312194,44.99295336
881,"[-93.1731656588139,44.9929215530581;-93.1730876588139,44.9929285530581]","[-93.1731656588139,-93.1730876588139,-93.1730876588139,-93.1731656588139,-93.1731656588139,NaN]","[44.9929285530581,44.9929285530581,44.9929215530581,44.9929215530581,44.9929285530581,NaN]",1097,-93.17319994,44.99295336,-93.17312194,44.99294636
882,"[-93.1731679300808,44.9929147801848;-93.1730899300808,44.9929217801848]","[-93.1731679300808,-93.1730899300808,-93.1730899300808,-93.1731679300808,-93.1731679300808,NaN]","[44.9929217801848,44.9929217801848,44.9929147801848,44.9929147801848,44.9929217801848,NaN]",1098,-93.17319994,44.99294636,-93.17312194,44.99293936
883,"[-93.1731662266306,44.9929078937481;-93.1730882266306,44.9929148937481]","[-93.1731662266306,-93.1730882266306,-93.1730882266306,-93.1731662266306,-93.1731662266306,NaN]","[44.9929148937481,44.9929148937481,44.9929078937481,44.9929078937481,44.9929148937481,NaN]",1099,-93.17319994,44.99293936,-93.17312194,44.99293236
884,"[-93.1731615705334,44.9929010073115;-93.1730835705334,44.9929080073115]","[-93.1731615705334,-93.1730835705334,-93.1730835705334,-93.1731615705334,-93.1731615705334,NaN]","[44.9929080073115,44.9929080073115,44.9929010073115,44.9929010073115,44.9929080073115,NaN]",1100,-93.17319994,44.99293236,-93.17312194,44.99292536
885,"[-93.1731656588139,44.9928941208748;-93.1730876588139,44.9929011208748]","[-93.1731656588139,-93.1730876588139,-93.1730876588139,-93.1731656588139,-93.1731656588139,NaN]","[44.9929011208748,44.9929011208748,44.9928941208748,44.9928941208748,44.9929011208748,NaN]",1101,-93.17319994,44.99292536,-93.17312194,44.99291836
886,"[-93.1731677029541,44.9928872344382;-93.1730897029541,44.9928942344382]","[-93.1731677029541,-93.1730897029541,-93.1730897029541,-93.1731677029541,-93.1731677029541,NaN]","[44.9928942344382,44.9928942344382,44.9928872344382,44.9928872344382,44.9928942344382,NaN]",1102,-93.17319994,44.99291836,-93.17312194,44.99291136
887,"[-93.1731623654769,44.9928802344382;-93.1730843654769,44.9928872344382]","[-93.1731623654769,-93.1730843654769,-93.1730843654769,-93.1731623654769,-93.1731623654769,NaN]","[44.9928872344382,44.9928872344382,44.9928802344382,44.9928802344382,44.9928872344382,NaN]",1103,-93.17319994,44.99291136,-93.17312194,44.99290436
888,"[-93.1731596399566,44.9928734615649;-93.1730816399566,44.9928804615649]","[-93.1731596399566,-93.1730816399566,-93.1730816399566,-93.1731596399566,-93.1731596399566,NaN]","[44.9928804615649,44.9928804615649,44.9928734615649,44.9928734615649,44.9928804615649,NaN]",1104,-93.17319994,44.99290436,-93.17312194,44.99289736
889,"[-93.1731627061669,44.9928664615649;-93.1730847061669,44.9928734615649]","[-93.1731627061669,-93.1730847061669,-93.1730847061669,-93.1731627061669,-93.1731627061669,NaN]","[44.9928734615649,44.9928734615649,44.9928664615649,44.9928664615649,44.9928734615649,NaN]",1105,-93.17319994,44.99289736,-93.17312194,44.99289036
890,"[-93.1731652045605,44.9928595751282;-93.1730872045605,44.9928665751282]","[-93.1731652045605,-93.1730872045605,-93.1730872045605,-93.1731652045605,-93.1731652045605,NaN]","[44.9928665751282,44.9928665751282,44.9928595751282,44.9928595751282,44.9928665751282,NaN]",1106,-93.17319994,44.99289036,-93.17312194,44.99288336
891,"[-93.1731645231804,44.9928523480015;-93.1730865231804,44.9928593480015]","[-93.1731645231804,-93.1730865231804,-93.1730865231804,-93.1731645231804,-93.1731645231804,NaN]","[44.9928593480015,44.9928593480015,44.9928523480015,44.9928523480015,44.9928593480015,NaN]",1107,-93.17319994,44.99288336,-93.17312194,44.99287636
892,"[-93.1731587314498,44.9928455751282;-93.1730807314498,44.9928525751282]","[-93.1731587314498,-93.1730807314498,-93.1730807314498,-93.1731587314498,-93.1731587314498,NaN]","[44.9928525751282,44.9928525751282,44.9928455751282,44.9928455751282,44.9928525751282,NaN]",1108,-93.17319994,44.99287636,-93.17312194,44.99286936
893,"[-93.1731628197303,44.9928385751282;-93.1730848197303,44.9928455751282]","[-93.1731628197303,-93.1730848197303,-93.1730848197303,-93.1731628197303,-93.1731628197303,NaN]","[44.9928455751282,44.9928455751282,44.9928385751282,44.9928385751282,44.9928455751282,NaN]",1109,-93.17319994,44.99286936,-93.17312194,44.99286236
894,"[-93.1731652045605,44.9928318022549;-93.1730872045605,44.9928388022549]","[-93.1731652045605,-93.1730872045605,-93.1730872045605,-93.1731652045605,-93.1731652045605,NaN]","[44.9928388022549,44.9928388022549,44.9928318022549,44.9928318022549,44.9928388022549,NaN]",1110,-93.17319994,44.99286236,-93.17312194,44.99285536
895,"[-93.1731625926036,44.9928249158183;-93.1730845926035,44.9928319158183]","[-93.1731625926036,-93.1730845926035,-93.1730845926035,-93.1731625926036,-93.1731625926036,NaN]","[44.9928319158183,44.9928319158183,44.9928249158183,44.9928249158183,44.9928319158183,NaN]",1111,-93.17319994,44.99285536,-93.17312194,44.99284836
896,"[-93.1731619112235,44.9928180293816;-93.1730839112235,44.9928250293816]","[-93.1731619112235,-93.1730839112235,-93.1730839112235,-93.1731619112235,-93.1731619112235,NaN]","[44.9928250293816,44.9928250293816,44.9928180293816,44.9928180293816,44.9928250293816,NaN]",1112,-93.17319994,44.99284836,-93.17312194,44.99284136
897,"[-93.1731623654769,44.9928106886916;-93.1730843654769,44.9928176886916]","[-93.1731623654769,-93.1730843654769,-93.1730843654769,-93.1731623654769,-93.1731623654769,NaN]","[44.9928176886916,44.9928176886916,44.9928106886916,44.9928106886916,44.9928176886916,NaN]",1113,-93.17319994,44.99284136,-93.17312194,44.99283436
898,"[-93.1731663401940,44.9928036886916;-93.1730883401940,44.9928106886916]","[-93.1731663401940,-93.1730883401940,-93.1730883401940,-93.1731663401940,-93.1731663401940,NaN]","[44.9928106886916,44.9928106886916,44.9928036886916,44.9928036886916,44.9928106886916,NaN]",1114,-93.17319994,44.99283436,-93.17312194,44.99282736
899,"[-93.1731631604203,44.9927966886916;-93.1730851604203,44.9928036886916]","[-93.1731631604203,-93.1730851604203,-93.1730851604203,-93.1731631604203,-93.1731631604203,NaN]","[44.9928036886916,44.9928036886916,44.9927966886916,44.9927966886916,44.9928036886916,NaN]",1115,-93.17319994,44.99282736,-93.17312194,44.99282036
900,"[-93.1731629332936,44.9927899158183;-93.1730849332936,44.9927969158183]","[-93.1731629332936,-93.1730849332936,-93.1730849332936,-93.1731629332936,-93.1731629332936,NaN]","[44.9927969158183,44.9927969158183,44.9927899158183,44.9927899158183,44.9927969158183,NaN]",1116,-93.17319994,44.99282036,-93.17312194,44.99281336
901,"[-93.1731653181239,44.9927829158183;-93.1730873181239,44.9927899158183]","[-93.1731653181239,-93.1730873181239,-93.1730873181239,-93.1731653181239,-93.1731653181239,NaN]","[44.9927899158183,44.9927899158183,44.9927829158183,44.9927829158183,44.9927899158183,NaN]",1117,-93.17319994,44.99281336,-93.17312194,44.99280636
902,"[-93.1731652045605,44.9927761429450;-93.1730872045605,44.9927831429449]","[-93.1731652045605,-93.1730872045605,-93.1730872045605,-93.1731652045605,-93.1731652045605,NaN]","[44.9927831429449,44.9927831429449,44.9927761429450,44.9927761429450,44.9927831429449,NaN]",1118,-93.17319994,44.99280636,-93.17312194,44.99279936
903,"[-93.1731622519135,44.9927690293816;-93.1730842519135,44.9927760293816]","[-93.1731622519135,-93.1730842519135,-93.1730842519135,-93.1731622519135,-93.1731622519135,NaN]","[44.9927760293816,44.9927760293816,44.9927690293816,44.9927690293816,44.9927760293816,NaN]",1119,-93.17319994,44.99279936,-93.17312194,44.99279236
904,"[-93.1731631604203,44.9927619158183;-93.1730851604203,44.9927689158183]","[-93.1731631604203,-93.1730851604203,-93.1730851604203,-93.1731631604203,-93.1731631604203,NaN]","[44.9927689158183,44.9927689158183,44.9927619158183,44.9927619158183,44.9927689158183,NaN]",1120,-93.17319994,44.99279236,-93.17312194,44.99278536
905,"[-93.1731655452505,44.9927552565083;-93.1730875452505,44.9927622565083]","[-93.1731655452505,-93.1730875452505,-93.1730875452505,-93.1731655452505,-93.1731655452505,NaN]","[44.9927622565083,44.9927622565083,44.9927552565083,44.9927552565083,44.9927622565083,NaN]",1121,-93.17319994,44.99278536,-93.17312194,44.99277836
906,"[-93.1731661130673,44.9927481429450;-93.1730881130673,44.9927551429449]","[-93.1731661130673,-93.1730881130673,-93.1730881130673,-93.1731661130673,-93.1731661130673,NaN]","[44.9927551429449,44.9927551429449,44.9927481429450,44.9927481429450,44.9927551429449,NaN]",1122,-93.17319994,44.99277836,-93.17312194,44.99277136
907,"[-93.1731645231804,44.9927413700717;-93.1730865231804,44.9927483700716]","[-93.1731645231804,-93.1730865231804,-93.1730865231804,-93.1731645231804,-93.1731645231804,NaN]","[44.9927483700716,44.9927483700716,44.9927413700717,44.9927413700717,44.9927483700716,NaN]",1123,-93.17319994,44.99277136,-93.17312194,44.99276436
908,"[-93.1731638418004,44.9927344836350;-93.1730858418004,44.9927414836350]","[-93.1731638418004,-93.1730858418004,-93.1730858418004,-93.1731638418004,-93.1731638418004,NaN]","[44.9927414836350,44.9927414836350,44.9927344836350,44.9927344836350,44.9927414836350,NaN]",1124,-93.17319994,44.99276436,-93.17312194,44.99275736
909,"[-93.1731654316872,44.9927273700717;-93.1730874316872,44.9927343700716]","[-93.1731654316872,-93.1730874316872,-93.1730874316872,-93.1731654316872,-93.1731654316872,NaN]","[44.9927343700716,44.9927343700716,44.9927273700717,44.9927273700717,44.9927343700716,NaN]",1125,-93.17319994,44.99275736,-93.17312194,44.99275036
910,"[-93.1731663401940,44.9927200293816;-93.1730883401940,44.9927270293816]","[-93.1731663401940,-93.1730883401940,-93.1730883401940,-93.1731663401940,-93.1731663401940,NaN]","[44.9927270293816,44.9927270293816,44.9927200293816,44.9927200293816,44.9927270293816,NaN]",1126,-93.17319994,44.99275036,-93.17312194,44.99274336
911,"[-93.1731664537573,44.9927133700716;-93.1730884537573,44.9927203700716]","[-93.1731664537573,-93.1730884537573,-93.1730884537573,-93.1731664537573,-93.1731664537573,NaN]","[44.9927203700716,44.9927203700716,44.9927133700716,44.9927133700716,44.9927203700716,NaN]",1127,-93.17319994,44.99274336,-93.17312194,44.99273636
912,"[-93.1731678165175,44.9927068243250;-93.1730898165175,44.9927138243250]","[-93.1731678165175,-93.1730898165175,-93.1730898165175,-93.1731678165175,-93.1731678165175,NaN]","[44.9927138243250,44.9927138243250,44.9927068243250,44.9927068243250,44.9927138243250,NaN]",1128,-93.17319994,44.99273636,-93.17312194,44.99272936
913,"[-93.1730911792776,44.9930332123681;-93.1730131792776,44.9930402123681]","[-93.1730911792776,-93.1730131792776,-93.1730131792776,-93.1730911792776,-93.1730911792776,NaN]","[44.9930402123681,44.9930402123681,44.9930332123681,44.9930332123681,44.9930402123681,NaN]",1141,-93.17312194,44.99306536,-93.17304394,44.99305836
914,"[-93.1730897029541,44.9930259852414;-93.1730117029541,44.9930329852414]","[-93.1730897029541,-93.1730117029541,-93.1730117029541,-93.1730897029541,-93.1730897029541,NaN]","[44.9930329852414,44.9930329852414,44.9930259852414,44.9930259852414,44.9930329852414,NaN]",1142,-93.17312194,44.99305836,-93.17304394,44.99305136
915,"[-93.1730898165175,44.9930187581147;-93.1730118165175,44.9930257581147]","[-93.1730898165175,-93.1730118165175,-93.1730118165175,-93.1730898165175,-93.1730898165175,NaN]","[44.9930257581147,44.9930257581147,44.9930187581147,44.9930187581147,44.9930257581147,NaN]",1143,-93.17312194,44.99305136,-93.17304394,44.99304436
916,"[-93.1730884537573,44.9930123259314;-93.1730104537573,44.9930193259314]","[-93.1730884537573,-93.1730104537573,-93.1730104537573,-93.1730884537573,-93.1730884537573,NaN]","[44.9930193259314,44.9930193259314,44.9930123259314,44.9930123259314,44.9930193259314,NaN]",1144,-93.17312194,44.99304436,-93.17304394,44.99303736
917,"[-93.1730900436442,44.9930046445513;-93.1730120436442,44.9930116445513]","[-93.1730900436442,-93.1730120436442,-93.1730120436442,-93.1730900436442,-93.1730900436442,NaN]","[44.9930116445513,44.9930116445513,44.9930046445513,44.9930046445513,44.9930116445513,NaN]",1145,-93.17312194,44.99303736,-93.17304394,44.99303036
918,"[-93.1730891351374,44.9929979852414;-93.1730111351374,44.9930049852414]","[-93.1730891351374,-93.1730111351374,-93.1730111351374,-93.1730891351374,-93.1730891351374,NaN]","[44.9930049852414,44.9930049852414,44.9929979852414,44.9929979852414,44.9930049852414,NaN]",1146,-93.17312194,44.99303036,-93.17304394,44.99302336
919,"[-93.1730878859406,44.9929908716780;-93.1730098859406,44.9929978716780]","[-93.1730878859406,-93.1730098859406,-93.1730098859406,-93.1730878859406,-93.1730878859406,NaN]","[44.9929978716780,44.9929978716780,44.9929908716780,44.9929908716780,44.9929978716780,NaN]",1147,-93.17312194,44.99302336,-93.17304394,44.99301636
920,"[-93.1730860689271,44.9929839852414;-93.1730080689271,44.9929909852414]","[-93.1730860689271,-93.1730080689271,-93.1730080689271,-93.1730860689271,-93.1730860689271,NaN]","[44.9929909852414,44.9929909852414,44.9929839852414,44.9929839852414,44.9929909852414,NaN]",1148,-93.17312194,44.99301636,-93.17304394,44.99300936
921,"[-93.1730877723772,44.9929773259314;-93.1730097723772,44.9929843259314]","[-93.1730877723772,-93.1730097723772,-93.1730097723772,-93.1730877723772,-93.1730877723772,NaN]","[44.9929843259314,44.9929843259314,44.9929773259314,44.9929773259314,44.9929843259314,NaN]",1149,-93.17312194,44.99300936,-93.17304394,44.99300236
922,"[-93.1730886808840,44.9929703259314;-93.1730106808840,44.9929773259314]","[-93.1730886808840,-93.1730106808840,-93.1730106808840,-93.1730886808840,-93.1730886808840,NaN]","[44.9929773259314,44.9929773259314,44.9929703259314,44.9929703259314,44.9929773259314,NaN]",1150,-93.17312194,44.99300236,-93.17304394,44.99299536
923,"[-93.1730851604203,44.9929634394948;-93.1730071604203,44.9929704394948]","[-93.1730851604203,-93.1730071604203,-93.1730071604203,-93.1730851604203,-93.1730851604203,NaN]","[44.9929704394948,44.9929704394948,44.9929634394948,44.9929634394948,44.9929704394948,NaN]",1151,-93.17312194,44.99299536,-93.17304394,44.99298836
924,"[-93.1730859553637,44.9929565530581;-93.1730079553637,44.9929635530581]","[-93.1730859553637,-93.1730079553637,-93.1730079553637,-93.1730859553637,-93.1730859553637,NaN]","[44.9929635530581,44.9929635530581,44.9929565530581,44.9929565530581,44.9929635530581,NaN]",1152,-93.17312194,44.99298836,-93.17304394,44.99298136
925,"[-93.1730892487008,44.9929493259314;-93.1730112487008,44.9929563259314]","[-93.1730892487008,-93.1730112487008,-93.1730112487008,-93.1730892487008,-93.1730892487008,NaN]","[44.9929563259314,44.9929563259314,44.9929493259314,44.9929493259314,44.9929563259314,NaN]",1153,-93.17312194,44.99298136,-93.17304394,44.99297436
926,"[-93.1730909521509,44.9929424394948;-93.1730129521509,44.9929494394948]","[-93.1730909521509,-93.1730129521509,-93.1730129521509,-93.1730909521509,-93.1730909521509,NaN]","[44.9929494394948,44.9929494394948,44.9929424394948,44.9929424394948,44.9929494394948,NaN]",1154,-93.17312194,44.99297436,-93.17304394,44.99296736
927,"[-93.1730878859406,44.9929360073115;-93.1730098859406,44.9929430073115]","[-93.1730878859406,-93.1730098859406,-93.1730098859406,-93.1730878859406,-93.1730878859406,NaN]","[44.9929430073115,44.9929430073115,44.9929360073115,44.9929360073115,44.9929430073115,NaN]",1155,-93.17312194,44.99296736,-93.17304394,44.99296036
928,"[-93.1730864096171,44.9929287801848;-93.1730084096171,44.9929357801848]","[-93.1730864096171,-93.1730084096171,-93.1730084096171,-93.1730864096171,-93.1730864096171,NaN]","[44.9929357801848,44.9929357801848,44.9929287801848,44.9929287801848,44.9929357801848,NaN]",1156,-93.17312194,44.99296036,-93.17304394,44.99295336
929,"[-93.1730927691645,44.9929216666214;-93.1730147691645,44.9929286666214]","[-93.1730927691645,-93.1730147691645,-93.1730147691645,-93.1730927691645,-93.1730927691645,NaN]","[44.9929286666214,44.9929286666214,44.9929216666214,44.9929216666214,44.9929286666214,NaN]",1157,-93.17312194,44.99295336,-93.17304394,44.99294636
930,"[-93.1730920877844,44.9929147801848;-93.1730140877844,44.9929217801848]","[-93.1730920877844,-93.1730140877844,-93.1730140877844,-93.1730920877844,-93.1730920877844,NaN]","[44.9929217801848,44.9929217801848,44.9929147801848,44.9929147801848,44.9929217801848,NaN]",1158,-93.17312194,44.99294636,-93.17304394,44.99293936
931,"[-93.1730919742211,44.9929077801848;-93.1730139742211,44.9929147801848]","[-93.1730919742211,-93.1730139742211,-93.1730139742211,-93.1730919742211,-93.1730919742211,NaN]","[44.9929147801848,44.9929147801848,44.9929077801848,44.9929077801848,44.9929147801848,NaN]",1159,-93.17312194,44.99293936,-93.17304394,44.99293236
932,"[-93.1730850468569,44.9929008937481;-93.1730070468569,44.9929078937481]","[-93.1730850468569,-93.1730070468569,-93.1730070468569,-93.1730850468569,-93.1730850468569,NaN]","[44.9929078937481,44.9929078937481,44.9929008937481,44.9929008937481,44.9929078937481,NaN]",1160,-93.17312194,44.99293236,-93.17304394,44.99292536
933,"[-93.1730892487008,44.9928938937481;-93.1730112487008,44.9929008937481]","[-93.1730892487008,-93.1730112487008,-93.1730112487008,-93.1730892487008,-93.1730892487008,NaN]","[44.9929008937481,44.9929008937481,44.9928938937481,44.9928938937481,44.9929008937481,NaN]",1161,-93.17312194,44.99292536,-93.17304394,44.99291836
934,"[-93.1730915199677,44.9928870073115;-93.1730135199677,44.9928940073115]","[-93.1730915199677,-93.1730135199677,-93.1730135199677,-93.1730915199677,-93.1730915199677,NaN]","[44.9928940073115,44.9928940073115,44.9928870073115,44.9928870073115,44.9928940073115,NaN]",1162,-93.17312194,44.99291836,-93.17304394,44.99291136
935,"[-93.1730855011103,44.9928801208748;-93.1730075011103,44.9928871208748]","[-93.1730855011103,-93.1730075011103,-93.1730075011103,-93.1730855011103,-93.1730855011103,NaN]","[44.9928871208748,44.9928871208748,44.9928801208748,44.9928801208748,44.9928871208748,NaN]",1163,-93.17312194,44.99291136,-93.17304394,44.99290436
936,"[-93.1730852739836,44.9928732344382;-93.1730072739836,44.9928802344382]","[-93.1730852739836,-93.1730072739836,-93.1730072739836,-93.1730852739836,-93.1730852739836,NaN]","[44.9928802344382,44.9928802344382,44.9928732344382,44.9928732344382,44.9928802344382,NaN]",1164,-93.17312194,44.99290436,-93.17304394,44.99289736
937,"[-93.1730889080107,44.9928662344382;-93.1730109080107,44.9928732344382]","[-93.1730889080107,-93.1730109080107,-93.1730109080107,-93.1730889080107,-93.1730889080107,NaN]","[44.9928732344382,44.9928732344382,44.9928662344382,44.9928662344382,44.9928732344382,NaN]",1165,-93.17312194,44.99289736,-93.17304394,44.99289036
938,"[-93.1730898165175,44.9928591208748;-93.1730118165175,44.9928661208748]","[-93.1730898165175,-93.1730118165175,-93.1730118165175,-93.1730898165175,-93.1730898165175,NaN]","[44.9928661208748,44.9928661208748,44.9928591208748,44.9928591208748,44.9928661208748,NaN]",1166,-93.17312194,44.99289036,-93.17304394,44.99288336
939,"[-93.1730881130673,44.9928521208748;-93.1730101130673,44.9928591208748]","[-93.1730881130673,-93.1730101130673,-93.1730101130673,-93.1730881130673,-93.1730881130673,NaN]","[44.9928591208748,44.9928591208748,44.9928521208748,44.9928521208748,44.9928591208748,NaN]",1167,-93.17312194,44.99288336,-93.17304394,44.99287636
940,"[-93.1730852739836,44.9928454615649;-93.1730072739836,44.9928524615649]","[-93.1730852739836,-93.1730072739836,-93.1730072739836,-93.1730852739836,-93.1730852739836,NaN]","[44.9928524615649,44.9928524615649,44.9928454615649,44.9928454615649,44.9928524615649,NaN]",1168,-93.17312194,44.99287636,-93.17304394,44.99286936
941,"[-93.1730894758274,44.9928386886916;-93.1730114758274,44.9928456886916]","[-93.1730894758274,-93.1730114758274,-93.1730114758274,-93.1730894758274,-93.1730894758274,NaN]","[44.9928456886916,44.9928456886916,44.9928386886916,44.9928386886916,44.9928456886916,NaN]",1169,-93.17312194,44.99286936,-93.17304394,44.99286236
942,"[-93.1730911792776,44.9928318022549;-93.1730131792776,44.9928388022549]","[-93.1730911792776,-93.1730131792776,-93.1730131792776,-93.1730911792776,-93.1730911792776,NaN]","[44.9928388022549,44.9928388022549,44.9928318022549,44.9928318022549,44.9928388022549,NaN]",1170,-93.17312194,44.99286236,-93.17304394,44.99285536
943,"[-93.1730867503071,44.9928249158183;-93.1730087503071,44.9928319158183]","[-93.1730867503071,-93.1730087503071,-93.1730087503071,-93.1730867503071,-93.1730867503071,NaN]","[44.9928319158183,44.9928319158183,44.9928249158183,44.9928249158183,44.9928319158183,NaN]",1171,-93.17312194,44.99285536,-93.17304394,44.99284836
944,"[-93.1730855011103,44.9928179158183;-93.1730075011103,44.9928249158183]","[-93.1730855011103,-93.1730075011103,-93.1730075011103,-93.1730855011103,-93.1730855011103,NaN]","[44.9928249158183,44.9928249158183,44.9928179158183,44.9928179158183,44.9928249158183,NaN]",1172,-93.17312194,44.99284836,-93.17304394,44.99284136
945,"[-93.1730914064043,44.9928111429449;-93.1730134064043,44.9928181429449]","[-93.1730914064043,-93.1730134064043,-93.1730134064043,-93.1730914064043,-93.1730914064043,NaN]","[44.9928181429449,44.9928181429449,44.9928111429449,44.9928111429449,44.9928181429449,NaN]",1173,-93.17312194,44.99284136,-93.17304394,44.99283436
946,"[-93.1730915199677,44.9928036886916;-93.1730135199677,44.9928106886916]","[-93.1730915199677,-93.1730135199677,-93.1730135199677,-93.1730915199677,-93.1730915199677,NaN]","[44.9928106886916,44.9928106886916,44.9928036886916,44.9928036886916,44.9928106886916,NaN]",1174,-93.17312194,44.99283436,-93.17304394,44.99282736
